longitude,latitude,alignment
-92.981403,42.0417,republican
-90.329993,42.120881,republican
-92.784466,43.348564,republican
-91.393408,43.034025,republican
-93.101184,41.569003,republican
-95.202775,43.440797,republican
-91.053888,41.462426,republican
-95.625624,43.083746,republican
-93.775845,41.029937,republican
-93.493347,42.070024,republican
-95.29055,42.67359,republican
-93.082854,43.234199,republican
-94.650755,42.726507,republican
-93.493347,42.070024,democrat
-95.544905,41.340184,republican
-92.522934,41.684642,republican
-94.244251,40.735334,republican
-93.493347,42.070024,republican
-93.493347,42.070024,democrat
-95.45028,41.5161,republican
-93.493347,42.070024,republican
-91.639591,43.392194,democrat
-92.585494,41.934093,republican
-93.493347,42.070024,republican
-93.089028,42.252265,republican
-91.967027,40.733062,republican
-91.207463,41.203527,republican
-93.493347,42.070024,republican
-91.751808,41.31663,republican
-93.493347,42.070024,republican
-92.169002,41.449144,republican
-93.743488,43.378124,republican
-91.850788,43.292989,republican
-96.053296,42.39322,republican
-93.493347,42.070024,republican
-92.526023,41.249177,republican
-96.173461,38.652011,republican
-95.292046,38.215114,republican
-95.225098,39.535948,republican
-98.685052,37.222906,republican
-97.66977,38.0239,republican
-94.850928,37.8561,republican
-95.967077,39.960927,republican
-96.83884,37.773649,republican
-98.34951,38.35501,republican
-96.178281,37.026243,republican
-94.832276,37.368216,republican
-101.727317,39.789901,republican
-99.813869,37.233831,republican
-97.168853,39.344964,republican
-97.398639,39.59127,republican
-95.930454,39.664216,republican
-99.251293,37.181442,republican
-96.837247,37.234507,republican
-94.853897,37.505822,republican
-100.459708,39.783542,republican
-97.157943,38.867735,republican
-95.080803,39.641662,republican
-96.998807,37.535867,democrat
-99.304746,37.883595,republican
-96.244642,37.456026,republican
-99.56067,38.93807,republican
-98.205437,38.696579,republican
-100.739967,38.049808,republican
-99.799449,37.587839,republican
-94.7058,37.52644,republican
-96.7681,39.002139,republican
-100.483367,38.915304,republican
-99.010803,38.852325,republican
-101.299362,37.547537,republican
-100.451716,37.744513,republican
-101.8185007,38.4570355,republican
-96.241732,37.879347,republican
-96.199508,37.980393,republican
-98.038455,37.291318,republican
-97.436707,38.050144,republican
-100.879952,37.554979,republican
-99.898407,38.087493,republican
-95.794485,39.411145,republican
-95.761368,37.112296,republican
-98.147215,39.671874,republican
-101.707858,37.562997,republican
-101.308136,37.994461,republican
-98.130432,37.596364,republican
-98.503736,37.138561,republican
-95.297473,37.191468,republican
-95.08219,38.43974,republican
-94.982216,39.279656,republican
-98.214909,39.102718,republican
-97.08419,39.68,republican
-99.568879,39.664328,republican
-96.161641,38.455403,republican
-97.670184,38.376302,republican
-96.965255,38.284561,republican
-96.521243,39.782709,republican
-100.316583,37.238357,republican
-94.832963,38.566772,republican
-98.099778,38.383899,republican
-95.742403,37.189537,republican
-94.879975,38.893764,republican
-97.872543,39.002781,republican
-96.005381,39.791043,republican
-95.315682,37.564283,republican
-99.908745,38.480437,republican
-99.891726,39.827955,republican
-95.708255,38.650215,republican
-98.795417,39.385738,republican
-95.282668,38.564337,republican
-99.234772,38.181477,republican
-99.34215,39.784506,republican
-96.337113,39.382187,republican
-98.758512,37.63857,republican
-101.076738,39.786198,republican
-95.11997,39.051113,republican
-97.82171,39.92362,republican
-97.555593,39.572223,republican
-96.822207,39.300456,republican
-99.324492,39.346006,republican
-99.309184,38.523596,republican
-98.784797,38.905159,republican
-97.642113,38.823673,republican
-100.90636,38.481877,republican
-97.42254,37.91668,republican
-98.794811,38.177791,republican
-95.755664,39.041805,republican
-100.441228,39.350547,republican
-95.057187,37.257284,republican
-98.78543,39.78466,republican
-98.60064,37.96224,republican
-95.054413,38.543347,republican
-101.317268,37.2017,republican
-97.493352,37.236662,republican
-101.083386,39.357713,republican
-99.865423,38.921302,republican
-96.201262,38.955154,republican
-101.59156,38.9114,republican
